time,id,uptime,solar_v,solar_ma,bat_v,bat_ma,load_v,load_ma,bat_temp,solar_temp,lux,wp,solar_p,bat_p,bat_solar,solar_p_norm,solar_panel
2020-12-27 10:45:00,7134.5,64972.2,20.04476,7.6,10.83612,1.1999999999999997,10.829075999999997,259.12,21.78125,20.9625,5688.576,44.939748,152.34017599999999,13.003343999999997,0.08535728618299612,1.0122270830564783,0.022524093438540827
2020-12-27 10:50:00,7144.0,65276.0,19.965204444444446,7.6000000000000005,10.832120000000002,1.2,10.823866666666667,256.0,21.868055555555557,20.90972222222222,5429.759999999999,42.89510333333334,151.7355537777778,12.998544,0.08566577625595144,1.0082096596530086,0.023504073456084656
2020-12-27 10:55:00,7153.0,65564.77777777778,20.00253777777778,7.6000000000000005,10.828564444444446,1.2,10.821715555555556,252.79999999999998,21.9375,20.916666666666668,5593.600000000001,44.18943888888889,152.01928711111114,12.994277333333335,0.08547782048100118,1.0100949309708382,0.02285828823286596
2020-12-27 11:00:00,7162.5,65869.8,19.923960000000005,7.6,10.820919999999997,1.1999999999999997,10.813524000000003,255.35999999999999,22.00625,20.85,5266.944,41.60885600000001,151.42209600000004,12.985103999999994,0.08575435384278389,1.0061268837209305,0.024180594720530895
2020-12-27 11:05:00,7172.0,66177.0,20.052315555555555,7.6000000000000005,10.817897777777777,1.2,10.811062222222224,243.82222222222222,22.09722222222222,20.895833333333332,5736.96,45.32198222222221,152.39759822222223,12.981477333333332,0.08518163989962675,1.0126086260612772,0.022342549385776345
2020-12-27 11:10:00,7181.0,66464.33333333333,20.147426666666668,7.6000000000000005,10.813453333333333,1.2,10.806080000000001,247.42222222222225,22.125,21.104166666666668,6174.719999999999,48.78028666666667,153.1204426666667,12.976144,0.08474468708432503,1.0174115791805096,0.020857023373660157
2020-12-27 11:15:00,7190.0,66765.0,19.817639999999997,7.511111111111112,10.807231111111113,1.2,10.799288888888888,241.64444444444447,22.180555555555557,21.069444444444443,5022.72,39.67948777777778,148.852496,12.968677333333336,0.08712435250889804,0.9890531295681063,0.02492605587822176
2020-12-27 11:20:00,7197.0,66996.2,19.501520000000003,7.2,10.803320000000001,1.2,10.795463999999999,242.64000000000001,22.1875,20.8875,4096.512000000001,32.362443999999996,140.41094400000003,12.963984000000002,0.0923288714589085,0.9329630830564786,0.028828573115691716
2020-12-27 11:30:00,7201.5,67584.75,19.83675,7.5,10.78612,1.2,10.783190000000001,251.89999999999998,22.421875,20.671875,5034.24,39.770495,148.775625,12.943344,0.08699909007271857,0.9885423588039867,0.02485617437761302
2020-12-27 11:35:00,7206.5,67918.33333333333,20.171426666666665,7.6000000000000005,10.786786666666666,1.2,10.780053333333333,240.26666666666668,22.489583333333332,20.791666666666668,6167.04,48.719615,153.30284266666666,12.944144,0.08443512054205701,1.0186235393133998,0.020907873334249455
2020-12-27 11:40:00,7210.5,68112.5,20.22076,7.6,10.776119999999999,1.2,10.770320000000002,263.2,22.46875,20.9375,6428.16,50.78246,153.677776,12.931343999999998,0.08414582990841823,1.0211147906976743,0.020107627529223168
2020-12-27 11:45:00,7212.0,68442.0,20.40076,7.6,10.76812,1.2,10.75492,269.2,22.6875,21.25,7511.04,59.33721,155.045776,12.921743999999999,0.08334147716478262,1.030204491694352,0.017361862677641095
2020-12-27 11:50:00,7214.0,68900.0,19.789373333333334,27.066666666666663,10.77836,23.600000000000005,10.77012,234.53333333333333,22.916666666666668,21.395833333333332,7603.2,60.06527333333333,535.6323715555554,254.36929600000005,0.4748953004115007,3.5590190801033588,0.05925252450534134
2020-12-27 11:55:00,7219.0,69166.0,18.48845142857143,61.65714285714285,10.800531428571428,62.457142857142856,10.78498857142857,215.6,22.8125,21.330357142857142,7451.794285714285,58.86917142857143,1139.9450909387756,674.570334367347,0.5917568659485345,7.574385986304157,0.12866472896589848
2020-12-27 12:00:00,7226.5,69459.875,18.467965,49.65,10.795485,44.85,10.780115,201.14999999999998,22.7265625,21.1015625,6341.759999999999,50.0999025,916.9344622499999,484.17750225,0.5280393770585429,6.0925877890365445,0.12160877536710864
2020-12-27 12:05:00,7233.0,69713.8,18.424456000000003,52.56,10.796912,49.120000000000005,10.77944,194.40000000000003,22.725,21.0625,6552.576,51.765344000000006,968.3894073600002,530.34431744,0.5476560497350048,6.43448111202658,0.1243009437361525
2020-12-27 12:10:00,7236.5,70056.5,18.39284,48.400000000000006,10.776299999999999,43.0,10.766459999999999,224.6,22.78125,21.03125,6117.12,48.325244999999995,890.2134560000001,463.38089999999994,0.520527854164451,5.915039574750831,0.12240061224212793
2020-12-27 12:15:00,7241.5,70368.875,18.362265,52.64999999999999,10.787925,49.25,10.77667,186.8,22.859375,21.0859375,6410.88,50.64595,966.7732522499999,531.30530625,0.5495655832569606,6.423742539867109,0.1268362532417125
2020-12-27 12:20:00,7249.5,70663.875,18.348675,46.75000000000001,10.786065,40.65,10.775095,180.95000000000002,22.796875,21.1171875,5883.84,46.482335,857.8005562500001,438.45354225,0.5111369292726545,5.699671470099669,0.1226201624789217
2020-12-27 12:25:00,7258.0,70955.88888888889,18.33742222222222,49.77777777777778,10.784951111111113,45.06666666666668,10.772831111111113,181.95555555555558,22.770833333333332,21.131944444444443,6205.44,49.02297444444444,912.7961283950616,486.04179674074095,0.5324757430723679,6.065090554120011,0.12371935042402024
2020-12-27 12:30:00,7267.0,71262.11111111111,18.33210222222222,41.022222222222226,10.817457777777777,32.355555555555554,10.803640000000001,54.17777777777778,22.756944444444443,20.96527777777778,5378.560000000001,42.49062222222222,752.0235711604937,350.0048560987654,0.46541740115758795,4.99683435987039,0.11759852170997603
2020-12-27 12:35:00,7276.5,71573.9,18.341432000000005,38.32,10.802844000000002,28.4,10.791028,102.2,22.66875,20.66875,5050.368,39.89790500000001,702.8436742400002,306.8007696,0.43651352476317046,4.670057636146181,0.11705019689996705
2020-12-27 12:40:00,7285.0,71880.42857142857,18.38391428571429,33.42857142857142,10.774811428571429,22.400000000000002,10.764885714285713,174.7428571428571,22.660714285714285,20.651785714285715,4637.622857142857,36.637217142857146,614.5479918367348,241.35577600000002,0.39273706725270746,4.083375361041427,0.11145429919306873
2020-12-27 12:45:00,7291.0,72138.4,18.396943999999998,33.440000000000005,10.771847999999999,22.48,10.762063999999999,164.48000000000002,22.6375,20.5,4631.04,36.585215999999996,615.19380736,242.15114303999997,0.39361765372631197,4.087666494086379,0.1117300084844758
2020-12-27 12:50:00,7296.5,72450.0,18.427473333333335,34.73333333333333,10.801086666666668,24.2,10.793633333333332,56.33333166666667,22.666666666666668,20.572916666666668,4803.84,37.950336666666665,640.0475737777778,261.38629733333335,0.4083857326269402,4.2528077991878925,0.11206245247682632
2020-12-27 12:55:00,7302.0,72743.4,18.359648,44.48,10.811736,37.36,10.799024,54.160000000000004,22.6875,20.65,5635.584,44.52111,816.63714304,403.92645696,0.4946217061060314,5.426160418870431,0.1218783722793621
2020-12-27 13:00:00,7307.5,73078.16666666667,18.232000000000003,80.00000000000001,10.832733333333332,87.33333166666667,10.815193333333333,58.86666666666667,22.708333333333332,20.854166666666668,8724.480000000001,68.92338833333334,1458.5600000000004,946.0586930565554,0.6486251460732195,9.691428571428574,0.14061160958248362
2020-12-27 13:05:00,7311.5,73346.5,18.18374,77.4,10.83232,83.19999999999999,10.81424,62.4,22.71875,21.09375,8432.64,66.61785,1407.4214760000002,901.2490239999998,0.6403547475781162,9.351637714285717,0.14037735703397386
